Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider,Education
UP11984,Delhi,9430.41,31,Yes,Basic,10-10-2020,Retired,Female,251887,Rural,Widowed,245,46100,7293,0.839,5.997,908,42,66,1,0,10,Personal,Bad,Offer 3,Online,31073.621,Average,Arts development officer,Ramos PLC,Diners Club / Carte Blanche,PhD
UP58783,Kolkata,2463.52,40,Yes,Premium,12-08-2018,Retired,Male,342416,Rural,Single,89,35998,1248,0.904,-7.096,4080,30,15,0,0,17,Special,Bad,Offer 2,Online,16659.002,Good,Scientist,Dennis and Burns,Diners Club / Carte Blanche,Graduate
XJ34844,Pune,4393.32,41,No,Premium,26-10-2020,Unemployed,Female,438169,Urban,Divorced,123,18661,9176,0.627,2.01,3161,12,92,2,9,10,Corporate,Excellent,Offer 4,Online,60182.35,Average,Actuary,Mcintyre PLC,VISA 13 digit,Grade XII
YK82364,Hyderabad,5512.56,39,Yes,Basic,14-02-2019,Unemployed,Female,450301,Suburban,Single,167,27268,3407,0.449,-7.432,3581,34,26,1,3,16,Special,Bad,Offer 1,Other,80490.438,Horrible,Electronics engineer,Harmon and Davis,Diners Club / Carte Blanche,Grade X
YZ75134,Delhi,1823.38,34,Yes,Extended,23-03-2020,Unemployed,Male,266618,Rural,Widowed,192,6122,3923,0.924,-8.859,5873,30,41,2,0,18,Personal,Excellent,Offer 1,Branch,90628.547,Horrible,Consulting civil engineer,Edwards Ltd,VISA 16 digit,Diploma
BH66655,Pune,4339.25,43,Yes,Premium,27-02-2019,On leave,Male,333126,Urban,Married,35,16993,1638,0.753,1.309,5337,29,61,2,2,4,Privileged,Good,Offer 1,Other,54907.584,Bad,Armed forces training and education officer,Vaughn and Wilkins,American Express,Grade X
BX65726,Delhi,2460.57,50,Yes,Basic,20-10-2020,On leave,Male,365703,Urban,Single,100,48742,6081,0.721,-5.379,4574,28,78,2,5,4,Personal,Bad,Offer 1,Branch,22555.582,Good,Engineer,Walker and Sons,VISA 19 digit,Master
CB99277,Hyderabad,1613.94,36,No,Basic,21-03-2020,On leave,Male,496176,Suburban,Divorced,191,35520,4732,0.686,-4.145,6745,12,45,1,3,16,Personal,Excellent,Offer 1,Online,45153.149,Average,Homeopath,Sanders LLC,JCB 16 digit,Grade X
CK92477,Kolkata,5556.23,43,No,Extended,11-01-2019,On leave,Female,76825,Suburban,Widowed,113,11993,815,0.27,7.976,6560,18,19,1,0,9,Personal,Good,Offer 1,Branch,80358.643,Bad,Claims inspector/assessor,Cooper-Randall,American Express,PhD
EF21574,Delhi,2999.81,31,No,Extended,01-03-2020,Employed,Female,223735,Rural,Divorced,203,15334,5179,0.715,6.539,8600,20,36,0,6,15,Privileged,Average,Offer 1,Agent,51778.891,Satisfactory,Water engineer,Powell and Taylor,American Express,PhD
FO64097,Delhi,8627.14,39,No,Basic,07-05-2020,Employed,Female,242972,Suburban,Married,162,12920,5429,0.089,5.913,7238,16,67,0,7,5,Special,Bad,Offer 4,Online,59652.265,Satisfactory,Education officer,Smith Group,JCB 16 digit,PhD
GB79237,Chennai,4913.08,41,Yes,Extended,23-01-2020,Unemployed,Male,287727,Rural,Divorced,36,8908,6311,0.017,8.707,8386,30,82,0,5,16,Privileged,Good,Offer 3,Online,26840.587,Not Given,Pharmacist,Carter PLC,VISA 16 digit,Diploma
HV23442,Pune,7422.13,37,No,Premium,10-03-2019,Retired,Female,409707,Urban,Widowed,106,21512,7216,0.765,0.914,9686,13,18,2,2,18,Special,Average,Offer 2,Call Center,57373.369,Good,Dealer,Bradford and Nicholson,American Express,Grade XII
JS91577,Chennai,1318.59,46,Yes,Premium,26-01-2020,Employed,Male,376532,Rural,Married,139,36985,273,0.748,-8.884,2400,1,27,1,1,11,Personal,Bad,Offer 3,Branch,36508.873,Average,Higher education lecturer,Gonzales and Oliver,VISA 16 digit,Grade XII
ML97159,Hyderabad,9735.89,30,No,Premium,29-01-2019,On leave,Female,121972,Urban,Single,158,10940,3407,0.228,-6.497,9699,22,7,2,4,5,Privileged,Excellent,Offer 2,Other,85238.354,Satisfactory,Acupuncturist,Zimmerman and Hicks,Maestro,Graduate
NO64607,Kolkata,1294.84,31,Yes,Extended,15-11-2019,Employed,Female,127002,Rural,Married,156,6919,2501,0.857,4.272,1926,19,24,2,4,10,Privileged,Good,Offer 4,Branch,35590.136,Satisfactory,Engineer,Johnson and Gibson,Diners Club / Carte Blanche,PhD
NO68486,Hyderabad,2932.02,45,No,Basic,17-08-2018,Employed,Female,466904,Urban,Married,226,9603,9016,0.229,7.194,7578,4,58,1,5,17,Corporate,Good,Offer 3,Other,42391.012,Horrible,Engineer,Howard-Goodman,VISA 19 digit,Master
OJ88202,Bhopal,7560.01,37,No,Extended,22-06-2018,Unemployed,Male,50184,Urban,Divorced,161,45574,8290,0.506,9.473,1502,28,79,1,5,5,Corporate,Good,Offer 3,Online,24483.127,Average,Nurse,Jackson and Olson,JCB 15 digit,Grade X
RP54119,Pune,8690.29,30,No,Basic,05-06-2019,Unemployed,Female,390748,Rural,Widowed,35,15605,694,0.279,-6.591,8723,4,50,2,0,5,Privileged,Excellent,Offer 3,Agent,76435.962,Average,Civil engineer,Haynes-Le,JCB 16 digit,Grade X
RW89158,Bhopal,2208.76,37,No,Extended,10-08-2020,Employed,Male,88272,Rural,Widowed,208,39132,1946,0.925,-4.43,3849,4,47,1,8,12,Personal,Good,Offer 2,Branch,26592.507,Average,Customer service manager,Burton Ltd,Mastercard,PhD
TE32288,Kolkata,1776.91,32,Yes,Basic,11-04-2019,Unemployed,Female,51715,Rural,Divorced,55,42617,9859,0.068,-6.255,2489,23,52,1,5,6,Privileged,Bad,Offer 4,Branch,52496.719,Average,Editor,Scott and Montgomery,VISA 16 digit,Grade XII
TR42951,Bengaluru,5329.96,41,Yes,Basic,16-12-2018,Employed,Female,156238,Rural,Divorced,244,33713,7798,0.806,8.299,7145,16,39,0,5,8,Special,Good,Offer 1,Call Center,63093.487,Not Given,Network engineer,Williams LLC,Maestro,Grade X
UQ65191,Bengaluru,6809.25,27,No,Extended,12-12-2020,Employed,Male,56296,Urban,Married,195,48292,4838,0.431,2.363,8755,3,42,1,2,18,Personal,Good,Offer 1,Other,17913.824,Not Given,Engineer,Mccann-Williams,Maestro,Diploma
UT46039,Delhi,2362.87,25,No,Premium,12-09-2018,Retired,Male,340859,Urban,Divorced,196,11745,4632,0.225,-2.682,5831,48,56,0,8,10,Privileged,Good,Offer 3,Online,65458.63,Not Given,Hydrogeologist,Cole Group,Diners Club / Carte Blanche,Graduate
VC85040,Bhopal,2914.98,26,Yes,Premium,28-02-2020,On leave,Male,403417,Suburban,Divorced,108,37337,6208,0.891,-7.701,572,20,22,1,4,11,Corporate,Good,Offer 2,Agent,80348.276,Excellent,Psychologist,Glover and Kim,Discover,Master
XL54690,Pune,3812.47,46,No,Extended,18-03-2019,Employed,Male,186792,Rural,Divorced,180,5842,9706,0.49,-4.697,7111,28,91,0,1,9,Special,Average,Offer 1,Branch,99363.973,Not Given,Sports development officer,Walker-Gomez,JCB 15 digit,Grade X
BH73602,Delhi,1646.44,42,Yes,Extended,19-11-2019,Unemployed,Female,144463,Rural,Widowed,110,35225,648,0.97,1.257,4868,30,64,0,4,9,Privileged,Average,Offer 2,Call Center,76380.985,Average,Site engineer,Willis-Rodriguez,JCB 16 digit,PhD
BK44385,Mumbai,7381.78,32,Yes,Extended,18-03-2019,Employed,Male,459608,Suburban,Widowed,179,46099,8160,0.919,-0.95,289,22,56,0,8,7,Corporate,Good,Offer 4,Branch,83540.602,Average,Surveyor,Rogers-Jones,Mastercard,PhD
CR71931,Mumbai,9336.51,32,No,Premium,17-06-2020,Unemployed,Female,97199,Urban,Single,215,42475,4306,0.654,-9.796,6265,15,3,0,1,3,Privileged,Bad,Offer 4,Online,47763.575,Good,Medical illustrator,Wise-Esparza,Mastercard,Grade XII
EE21298,Indore,3367.95,32,Yes,Basic,17-10-2019,On leave,Male,321391,Urban,Divorced,67,16934,8823,0.367,2.125,42,38,57,1,3,15,Special,Average,Offer 1,Agent,24818.909,Satisfactory,Engineer,Bowers and Powell,Mastercard,Graduate
EO16745,Chennai,2727.49,34,Yes,Premium,12-04-2019,Unemployed,Male,435523,Suburban,Divorced,155,39542,9142,0.886,4.039,2554,22,40,2,8,4,Privileged,Good,Offer 1,Online,97890.591,Not Given,Designer,Williams LLC,VISA 13 digit,Grade X
ES48394,Delhi,4505.38,35,Yes,Basic,30-10-2019,On leave,Male,70536,Suburban,Married,156,46853,3117,0.04,-8.177,7215,47,31,0,2,9,Special,Good,Offer 2,Branch,96221.127,Good,Architectural technologist,Lucas and Davis,Discover,Grade XII
EU95825,Pune,6091.32,43,Yes,Basic,16-09-2019,Retired,Male,417203,Rural,Widowed,88,11770,4088,0.185,-6.11,6061,26,55,1,0,17,Personal,Bad,Offer 2,Branch,44055.62,Bad,Librarian,Clayton Inc,Diners Club / Carte Blanche,Graduate
GW70079,Bengaluru,9703.67,49,No,Premium,22-04-2020,Unemployed,Female,163455,Rural,Widowed,36,20828,9590,0.327,2.071,5909,27,76,2,1,17,Privileged,Bad,Offer 1,Branch,71265.993,Satisfactory,Loss adjuster,Walker-Johnson,VISA 13 digit,Graduate
HB90020,Hyderabad,3536.92,31,No,Extended,13-10-2020,Unemployed,Female,292700,Suburban,Widowed,246,17639,5554,0.013,-0.291,2016,3,12,0,1,17,Personal,Bad,Offer 2,Other,71935.079,Good,Tourist information centre manager,Austin Inc,JCB 16 digit,PhD
IM50423,Delhi,2662.41,38,Yes,Extended,18-11-2019,Employed,Female,13559,Rural,Married,148,48951,7426,0.593,4.596,8957,31,25,1,9,18,Privileged,Good,Offer 4,Online,87115.241,Horrible,Nurse,Thomas and Pratt,VISA 19 digit,Grade XII
KM80402,Hyderabad,8853.91,39,Yes,Basic,18-09-2018,On leave,Female,137194,Rural,Married,212,5471,1791,0.658,2.466,1397,8,67,2,3,11,Special,Excellent,Offer 3,Online,77556.602,Satisfactory,Producer,Schmidt Ltd,VISA 13 digit,PhD
LI31350,Kolkata,8748.73,49,No,Premium,13-08-2019,Retired,Male,19530,Urban,Married,178,24992,3626,0.784,-0.328,5268,17,85,1,3,12,Personal,Good,Offer 1,Call Center,19275.256,Average,Administrator,Davenport and Boone,VISA 16 digit,Diploma
LS34071,Bhopal,9043.42,42,No,Extended,18-09-2018,On leave,Male,132100,Urban,Widowed,58,22594,2451,0.809,9.616,7105,42,24,2,6,12,Privileged,Average,Offer 1,Agent,36081.815,Good,Technical brewer,Silva and Smith,Mastercard,Grade X
LV95624,Hyderabad,9312.48,25,Yes,Extended,26-01-2019,Unemployed,Male,291204,Suburban,Single,103,23059,9291,0.214,8.797,1644,16,87,0,9,16,Personal,Excellent,Offer 3,Agent,80289.387,Excellent,Loss adjuster,Ramos-Cole,Maestro,Grade X
NR88326,Pune,2154.47,33,Yes,Basic,16-11-2019,Employed,Male,314793,Suburban,Single,194,5944,4058,0.345,4.91,4869,48,16,2,1,11,Privileged,Excellent,Offer 4,Branch,36984.629,Excellent,Presenter,Oliver-Johnson,VISA 16 digit,Master
PB66323,Hyderabad,1072.5,45,Yes,Premium,29-05-2019,Unemployed,Female,102035,Urban,Married,136,22501,1902,0.05,-8.611,9600,15,4,2,3,8,Privileged,Good,Offer 1,Branch,86588.493,Good,Toxicologist,Brown-Hester,American Express,Master
RB46067,Delhi,8995.49,35,No,Basic,10-09-2020,On leave,Female,148317,Suburban,Single,183,22758,2681,0.664,-9.703,3452,8,77,2,4,14,Privileged,Excellent,Offer 2,Other,85467.821,Bad,Theatre stage manager,Hall Inc,JCB 16 digit,Grade XII
RU85477,Hyderabad,4738.79,27,No,Basic,22-11-2020,Employed,Male,141345,Rural,Widowed,93,11723,3938,0.803,4.797,4153,28,65,1,2,16,Special,Excellent,Offer 4,Online,63057.031,Bad,Sport and exercise psychologist,Stone-Hart,VISA 13 digit,Master
RX28792,Chennai,7692.77,42,No,Premium,02-10-2018,Employed,Female,436312,Urban,Single,32,47558,3097,0.556,1.288,4174,2,56,2,7,3,Privileged,Average,Offer 1,Branch,59011.186,Excellent,Ecologist,Howe Group,VISA 16 digit,Master
SM64963,Bhopal,8005.19,30,No,Basic,11-01-2020,Unemployed,Female,104887,Rural,Single,186,21750,7508,0.359,7.118,8382,28,39,1,9,11,Corporate,Bad,Offer 3,Other,77508.627,Not Given,Corporate treasurer,Coleman and Harper,JCB 15 digit,Master
ST80076,Pune,7478.98,37,Yes,Extended,18-04-2019,On leave,Female,457010,Rural,Married,233,41492,7553,0.131,-0.994,3347,21,41,2,5,15,Corporate,Excellent,Offer 2,Agent,23368.62,Average,Facilities manager,Khan and Russo,JCB 16 digit,PhD
TH81560,Hyderabad,9220.87,31,Yes,Extended,15-11-2018,Retired,Female,248067,Suburban,Married,121,37545,3226,0.605,0.677,5790,8,44,0,5,15,Special,Bad,Offer 4,Call Center,13056.57,Good,Administrator,Hunter Ltd,JCB 16 digit,Graduate
TI70471,Pune,3493.78,32,No,Extended,10-01-2019,Unemployed,Female,145839,Rural,Widowed,75,5736,4118,0.014,6.009,6317,39,47,1,0,14,Special,Good,Offer 2,Branch,89159.515,Excellent,Editor,Hubbard-Colon,Discover,Diploma
TX46688,Indore,5169.01,37,No,Extended,31-01-2019,Employed,Male,74328,Suburban,Single,148,18289,825,0.55,-0.74,2656,7,26,1,6,15,Corporate,Bad,Offer 1,Other,87092.122,Bad,Programmer,Barr and Sons,VISA 16 digit,Master
WN66965,Chennai,3740.96,49,Yes,Extended,27-07-2020,Retired,Female,326201,Suburban,Married,77,24748,6557,0.74,-9.079,9958,1,88,2,6,6,Corporate,Excellent,Offer 3,Other,21217.261,Horrible,Operations geologist,Irwin-West,JCB 16 digit,Grade XII
WT94566,Hyderabad,1314.64,34,Yes,Extended,30-03-2019,Employed,Female,378918,Suburban,Married,71,47852,7367,0.195,-9.81,4353,5,72,2,7,10,Privileged,Excellent,Offer 2,Agent,33246.351,Horrible,Tour manager,Serrano PLC,American Express,Graduate
YV57777,Kolkata,5672.38,42,Yes,Basic,08-11-2018,On leave,Female,381486,Urban,Single,202,43583,213,0.756,4.187,5097,16,3,0,1,17,Personal,Excellent,Offer 2,Branch,11683.505,Not Given,Technical author,Ross and Peck,VISA 19 digit,Diploma
ZN25296,Indore,5628.37,41,Yes,Basic,24-05-2019,On leave,Male,102361,Rural,Single,59,45283,1876,0.139,-7.597,228,45,79,1,1,9,Special,Excellent,Offer 3,Online,16118.815,Not Given,Catering manager,Chaney-Carr,Diners Club / Carte Blanche,Graduate
DL44444,Hyderabad,7538.06,42,No,Premium,01-08-2018,Employed,Female,363650,Urban,Widowed,37,19150,4292,0.481,6.896,7378,36,82,0,5,4,Privileged,Excellent,Offer 4,Agent,81586.767,Not Given,Barrister,Brown and Campbell,Discover,Grade X
EQ65751,Bhopal,7016.77,28,No,Premium,14-08-2018,On leave,Female,284330,Rural,Married,123,46204,8342,0.974,-9.992,287,31,9,2,9,5,Personal,Excellent,Offer 2,Branch,77898.034,Average,Sub,Hayden-White,American Express,Grade X
FI14499,Bengaluru,2214.01,34,No,Premium,18-03-2020,Employed,Male,29481,Urban,Single,135,49794,8101,0.7,7.764,4160,20,37,1,5,4,Special,Bad,Offer 4,Other,14949.577,Horrible,Community arts worker,Frey-Davis,VISA 16 digit,Master
HB71451,Delhi,7883.22,37,No,Basic,20-09-2019,Unemployed,Female,430893,Urban,Single,37,28313,1155,0.817,-5.14,2657,34,56,1,6,7,Personal,Excellent,Offer 2,Agent,75127.945,Satisfactory,Editor,Williams Group,VISA 19 digit,Master
HN44535,Chennai,5447.28,47,Yes,Premium,13-05-2019,Employed,Female,498304,Rural,Single,63,49070,5223,0.949,-8.647,1409,41,63,0,1,12,Privileged,Good,Offer 2,Online,78591.145,Excellent,Environmental consultant,Krueger-Powell,JCB 15 digit,Diploma
KH42873,Hyderabad,4312.68,42,Yes,Extended,29-05-2020,On leave,Male,222558,Urban,Divorced,120,27626,2134,0.239,-0.572,2617,45,23,2,9,13,Personal,Good,Offer 1,Agent,54794.43,Horrible,Tourism officer,Franco Ltd,VISA 13 digit,PhD
NF66314,Kolkata,4409.17,40,Yes,Basic,01-07-2018,On leave,Male,475154,Suburban,Single,181,25578,8175,0.828,-3.301,7878,15,86,0,4,13,Special,Excellent,Offer 4,Agent,57785.823,Bad,Microbiologist,Bond and Sons,VISA 19 digit,PhD
OI62774,Kolkata,9452.28,40,No,Basic,03-07-2020,On leave,Female,351481,Rural,Widowed,91,46284,4545,0.679,3.998,5249,4,31,1,2,3,Personal,Average,Offer 4,Other,40694.786,Average,Horticulturist,Johnson and Sons,VISA 16 digit,Grade XII
ON93576,Indore,8763.91,26,No,Extended,08-07-2018,Employed,Male,230167,Rural,Single,116,5038,8603,0.901,-3.815,9997,14,59,2,8,17,Special,Excellent,Offer 2,Call Center,73787.986,Bad,Amenity horticulturist,Perry and Scott,American Express,Diploma
OV88324,Kolkata,9050.61,39,No,Premium,27-04-2019,Retired,Male,369748,Rural,Divorced,243,31692,5634,0.105,-2.143,6652,42,23,0,9,5,Privileged,Good,Offer 3,Online,75854.296,Bad,Set designer,Garcia and Peterson,Maestro,Grade XII
PL64417,Chennai,7995.07,43,Yes,Premium,29-09-2019,On leave,Male,125344,Rural,Widowed,92,35054,3656,0.122,7.794,3889,16,2,0,7,5,Corporate,Bad,Offer 4,Other,81677.871,Average,Primary school teacher,Boyd and Rice,Mastercard,Grade X
PX42924,Indore,2164.56,47,Yes,Premium,22-08-2020,Unemployed,Female,221249,Suburban,Single,139,49114,3319,0.065,-4.461,2221,13,24,1,1,7,Personal,Bad,Offer 2,Agent,88992.606,Horrible,Management consultant,York LLC,JCB 16 digit,Master
QD11609,Bengaluru,1106.76,30,Yes,Basic,11-02-2020,Unemployed,Male,264525,Rural,Single,120,6407,4955,0.955,-9.577,143,22,44,0,0,13,Personal,Good,Offer 2,Call Center,54608.187,Horrible,Nurse,Gutierrez and Sons,Mastercard,Graduate
RY54311,Chennai,7708.03,32,Yes,Extended,02-06-2018,Unemployed,Male,88460,Rural,Married,176,28045,5237,0.419,-3.961,9191,40,83,0,4,14,Personal,Average,Offer 3,Call Center,82119.515,Bad,Toxicologist,Browning Group,Discover,Graduate
SY83576,Indore,6236.89,40,Yes,Premium,19-07-2018,Employed,Male,42073,Suburban,Divorced,91,47250,8909,0.418,5.361,1555,37,56,1,9,18,Corporate,Bad,Offer 1,Other,48098.456,Horrible,Chartered accountant,Mcclure PLC,JCB 15 digit,Grade XII
TB82832,Bhopal,5174.79,39,Yes,Extended,12-06-2018,On leave,Female,218680,Urban,Married,250,7831,7989,0.914,5.953,9564,32,67,0,6,6,Special,Excellent,Offer 2,Other,56739.59,Bad,Physiological scientist,Carroll and Williams,Maestro,Grade XII
TC95976,Kolkata,1442.2,36,Yes,Basic,22-01-2019,Unemployed,Female,453461,Urban,Married,165,43420,7215,0.259,-8.408,8890,27,33,0,3,11,Special,Average,Offer 2,Other,29414.561,Bad,Midwife,Scott and Krueger,VISA 16 digit,Grade XII
TF77539,Delhi,7033.24,40,Yes,Extended,23-11-2019,Unemployed,Female,281875,Urban,Widowed,138,16381,614,0.711,-2.046,5928,27,24,1,6,15,Privileged,Excellent,Offer 1,Call Center,30700.782,Bad,Plant breeder/geneticist,Dixon LLC,JCB 16 digit,PhD
TO86650,Chennai,8479.9,42,No,Basic,10-11-2020,On leave,Male,314293,Urban,Single,32,33201,4127,0.311,-0.598,9165,24,2,1,2,10,Special,Good,Offer 1,Branch,78137.544,Good,Financial controller,Watson-Cochran,VISA 19 digit,Master
TY46169,Mumbai,2041.6,42,No,Basic,20-09-2018,Unemployed,Male,497989,Suburban,Widowed,86,39450,4845,0.606,-7.546,756,21,21,1,1,13,Privileged,Excellent,Offer 3,Branch,19369.509,Satisfactory,Tax inspector,Horn and Harvey,VISA 16 digit,PhD
UA62015,Bhopal,5799.38,46,Yes,Basic,08-07-2019,Retired,Female,290093,Rural,Single,195,11056,1745,0.819,5.284,5368,34,49,1,2,15,Corporate,Good,Offer 4,Call Center,26820.764,Average,Financial manager,Russell-Miller,JCB 15 digit,PhD
UQ88805,Kolkata,5020.24,40,No,Basic,27-01-2020,Retired,Male,124767,Suburban,Divorced,165,21093,1591,0.601,-5.096,8047,2,20,2,9,13,Personal,Average,Offer 4,Branch,89964.373,Excellent,Geneticist,Rodriguez-Steele,American Express,Master
VM61461,Kolkata,7712.32,50,No,Basic,19-08-2020,Employed,Male,398302,Suburban,Widowed,35,21186,2998,0.243,-4.453,2612,24,95,0,2,11,Corporate,Average,Offer 4,Branch,97709.851,Horrible,Physiotherapist,Macdonald-Rivas,JCB 16 digit,PhD
VN87603,Delhi,8410.56,27,Yes,Basic,09-11-2019,Retired,Male,369598,Urban,Single,98,13478,9507,0.809,-3.399,611,9,94,2,4,3,Privileged,Average,Offer 2,Call Center,26454.935,Satisfactory,Estate manager/land agent,Huerta and Sons,VISA 16 digit,Grade X
WW24207,Bengaluru,6812.54,28,Yes,Extended,24-07-2020,Retired,Female,349756,Suburban,Divorced,104,30769,9158,0.45,-2.748,5524,24,55,0,9,4,Corporate,Good,Offer 1,Call Center,43564.969,Horrible,Maintenance engineer,Zhang Group,VISA 16 digit,PhD
XO85847,Chennai,5703.97,36,No,Extended,09-06-2020,Employed,Female,398988,Urban,Single,146,14359,9511,0.516,-1.196,4558,36,44,2,2,12,Corporate,Good,Offer 1,Call Center,53958.468,Bad,Production designer,Hernandez and Walter,Maestro,Graduate
XP56716,Delhi,4099.95,32,No,Premium,08-10-2018,Employed,Male,451485,Suburban,Widowed,131,20763,8615,0.09,8.855,7720,6,26,2,2,16,Personal,Excellent,Offer 4,Agent,53261.648,Good,Civil Service administrator,Fox and Parker,American Express,Graduate
YG14052,Bengaluru,8860.59,42,Yes,Extended,22-07-2020,On leave,Male,490382,Urban,Married,60,31545,651,0.098,9.159,2191,5,13,2,4,11,Personal,Excellent,Offer 3,Branch,12815.461,Excellent,Engineer,Jones-Adams,VISA 13 digit,PhD
YW77523,Pune,9135.88,48,No,Extended,18-01-2019,Employed,Female,287277,Suburban,Widowed,217,27800,9217,0.566,9.168,1487,20,58,2,1,10,Special,Good,Offer 2,Branch,40887.515,Horrible,Personal assistant,Fletcher and Davis,VISA 16 digit,Master
BO79530,Chennai,7651.26,39,No,Extended,22-06-2020,Unemployed,Female,495041,Urban,Married,156,34550,5950,0.585,-0.211,993,16,40,0,4,14,Special,Average,Offer 1,Agent,59478.076,Not Given,Housing manager/officer,Pratt and Brown,Maestro,Grade X
CT22165,Indore,9353.63,36,Yes,Premium,15-07-2019,Retired,Female,255143,Rural,Married,191,30494,6394,0.007,-3.839,4036,48,38,0,4,17,Corporate,Good,Offer 3,Call Center,92647.469,Good,Loss adjuster,Hudson PLC,VISA 13 digit,PhD
DA78051,Bengaluru,3429.67,36,No,Extended,13-07-2019,Employed,Male,217721,Suburban,Widowed,128,19819,3271,0.012,-8.656,8102,15,47,0,6,5,Special,Bad,Offer 4,Online,18472.559,Good,Air cabin crew,Coleman and Gonzalez,JCB 16 digit,Graduate
DY91116,Bhopal,1722.39,48,Yes,Premium,08-03-2019,Retired,Female,231732,Rural,Single,195,9877,2099,0.875,-2.276,5005,14,75,1,4,16,Corporate,Good,Offer 4,Other,83385.307,Excellent,Technical author,Tate and Oliver,JCB 16 digit,Grade XII
FI52687,Bhopal,2151.56,39,Yes,Basic,07-03-2020,Unemployed,Male,426507,Urban,Married,241,20219,4579,0.137,5.593,5147,37,8,2,7,18,Corporate,Average,Offer 3,Call Center,83256.947,Average,Energy engineer,Brown and Nguyen,JCB 16 digit,Grade X
FN33979,Delhi,7713.22,40,Yes,Extended,24-06-2020,Employed,Female,240492,Urban,Widowed,125,46180,3548,0.742,-8.363,2260,21,44,2,9,5,Personal,Bad,Offer 1,Branch,47257.485,Horrible,Communications engineer,Miller and Johns,Discover,Master
HA30905,Kolkata,9906.4,26,Yes,Basic,15-10-2018,Employed,Male,96907,Suburban,Divorced,221,37426,7082,0.154,1.113,7196,22,32,0,5,8,Special,Bad,Offer 2,Online,88283.196,Satisfactory,Adult guidance worker,Curry and Branch,JCB 16 digit,Grade X
HH94320,Chennai,6101.73,48,Yes,Extended,12-02-2020,Employed,Female,91432,Suburban,Married,45,10843,7540,0.082,-4.833,9354,10,11,0,2,16,Personal,Bad,Offer 1,Call Center,46438.577,Bad,Planning and development surveyor,Clayton Ltd,JCB 16 digit,Grade X
HU27359,Indore,6476.6,37,Yes,Premium,06-10-2018,Retired,Male,223396,Rural,Widowed,42,18698,7815,0.675,4.855,1914,22,72,2,0,13,Privileged,Average,Offer 2,Agent,45230.359,Horrible,Magazine features editor,Rhodes and Sons,Mastercard,Grade XII
